Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-3eqj,Randomise questionnaire elements?,Question Key,Response
11,1645041600465,16/02/2022 20:00:00,1645041600154,0,16/02/2022 20:00:00,62188,20,questionnaire-e2l7,,19509525,BLIND,5791526,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1440x900,1440x821,,Demographics,2,188,No,education -quantised,6
12,1645041600465,16/02/2022 20:00:00,1645041600154,0,16/02/2022 20:00:00,62188,20,questionnaire-e2l7,,19509525,BLIND,5791526,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1440x900,1440x821,,Demographics,2,188,No,education -text,
13,1645041600465,16/02/2022 20:00:00,1645041600154,0,16/02/2022 20:00:00,62188,20,questionnaire-e2l7,,19509525,BLIND,5791526,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1440x900,1440x821,,Demographics,2,188,No,Handedness,Right
14,1645041600465,16/02/2022 20:00:00,1645041600155,0,16/02/2022 20:00:00,62188,20,questionnaire-e2l7,,19509525,BLIND,5791526,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1440x900,1440x821,,Demographics,2,188,No,Handedness-quantised,2
15,1645041600465,16/02/2022 20:00:00,1645041600155,0,16/02/2022 20:00:00,62188,20,questionnaire-e2l7,,19509525,BLIND,5791526,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1440x900,1440x821,,Demographics,2,188,No,medical_condition_motor-1,No
16,1645041600465,16/02/2022 20:00:00,1645041600155,0,16/02/2022 20:00:00,62188,20,questionnaire-e2l7,,19509525,BLIND,5791526,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1440x900,1440x821,,Demographics,2,188,No,medical_condition_motor-text,
17,1645041600465,16/02/2022 20:00:00,1645041600155,0,16/02/2022 20:00:00,62188,20,questionnaire-e2l7,,19509525,BLIND,5791526,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1440x900,1440x821,,Demographics,2,188,No,medical_condition_vision-1,No
18,1645041600465,16/02/2022 20:00:00,1645041600155,0,16/02/2022 20:00:00,62188,20,questionnaire-e2l7,,19509525,BLIND,5791526,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1440x900,1440x821,,Demographics,2,188,No,medical_condition_vision-text,
19,1645041600465,16/02/2022 20:00:00,1645041600155,0,16/02/2022 20:00:00,62188,20,questionnaire-e2l7,,19509525,BLIND,5791526,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1440x900,1440x821,,Demographics,2,188,No,cataract_predictors-1,No
20,1645041600465,16/02/2022 20:00:00,1645041600155,0,16/02/2022 20:00:00,62188,20,questionnaire-e2l7,,19509525,BLIND,5791526,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1440x900,1440x821,,Demographics,2,188,No,carer,No
21,1645041600465,16/02/2022 20:00:00,1645041600156,0,16/02/2022 20:00:00,62188,20,questionnaire-e2l7,,19509525,BLIND,5791526,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1440x900,1440x821,,Demographics,2,188,No,carer-quantised,2
22,1645041600465,16/02/2022 20:00:00,1645041600156,0,16/02/2022 20:00:00,62188,20,questionnaire-e2l7,,19509525,BLIND,5791526,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1440x900,1440x821,,Demographics,2,188,No,carer_completing_onbehalf,N/A
23,1645041600544,16/02/2022 20:00:00,1645041600156,0,16/02/2022 20:00:00,62188,20,questionnaire-e2l7,,19509525,BLIND,5791526,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1440x900,1440x821,,Demographics,2,188,No,carer_completing_onbehalf-quantised,3
24,1645041600544,16/02/2022 20:00:00,1645041600156,0,16/02/2022 20:00:00,62188,20,questionnaire-e2l7,,19509525,BLIND,5791526,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1440x900,1440x821,,Demographics,2,188,No,END QUESTIONNAIRE,110041
1,1645044086774,16/02/2022 20:41:26,1645044086463,0,16/02/2022 20:41:26,62188,20,questionnaire-e2l7,,19512736,BLIND,5792031,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1440x900,1440x821,,Demographics,2,188,No,BEGIN QUESTIONNAIRE,
2,1645044193051,16/02/2022 20:43:13,1645044192773,0,16/02/2022 20:43:12,62188,20,questionnaire-e2l7,,19512736,BLIND,5792031,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1440x900,1440x821,,Demographics,2,188,No,sex,Male
3,1645044193123,16/02/2022 20:43:13,1645044192775,0,16/02/2022 20:43:12,62188,20,questionnaire-e2l7,,19512736,BLIND,5792031,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1440x900,1440x821,,Demographics,2,188,No,sex-quantised,2
4,1645044193123,16/02/2022 20:43:13,1645044192775,0,16/02/2022 20:43:12,62188,20,questionnaire-e2l7,,19512736,BLIND,5792031,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1440x900,1440x821,,Demographics,2,188,No,height,"6'1"" - 6'2"""
5,1645044193123,16/02/2022 20:43:13,1645044192775,0,16/02/2022 20:43:12,62188,20,questionnaire-e2l7,,19512736,BLIND,5792031,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1440x900,1440x821,,Demographics,2,188,No,height-quantised,8
6,1645044193123,16/02/2022 20:43:13,1645044192775,0,16/02/2022 20:43:12,62188,20,questionnaire-e2l7,,19512736,BLIND,5792031,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1440x900,1440x821,,Demographics,2,188,No,weight-unit,imperial
7,1645044193123,16/02/2022 20:43:13,1645044192775,0,16/02/2022 20:43:12,62188,20,questionnaire-e2l7,,19512736,BLIND,5792031,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1440x900,1440x821,,Demographics,2,188,No,weight-first,18
8,1645044193123,16/02/2022 20:43:13,1645044192775,0,16/02/2022 20:43:12,62188,20,questionnaire-e2l7,,19512736,BLIND,5792031,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1440x900,1440x821,,Demographics,2,188,No,weight-second,0
9,1645044193123,16/02/2022 20:43:13,1645044192776,0,16/02/2022 20:43:12,62188,20,questionnaire-e2l7,,19512736,BLIND,5792031,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1440x900,1440x821,,Demographics,2,188,No,age_in_years ,24
10,1645044193123,16/02/2022 20:43:13,1645044192776,0,16/02/2022 20:43:12,62188,20,questionnaire-e2l7,,19512736,BLIND,5792031,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1440x900,1440x821,,Demographics,2,188,No,education ,Undergraduate degree
11,1645044193123,16/02/2022 20:43:13,1645044192776,0,16/02/2022 20:43:12,62188,20,questionnaire-e2l7,,19512736,BLIND,5792031,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1440x900,1440x821,,Demographics,2,188,No,education -quantised,6
12,1645044193123,16/02/2022 20:43:13,1645044192776,0,16/02/2022 20:43:12,62188,20,questionnaire-e2l7,,19512736,BLIND,5792031,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1440x900,1440x821,,Demographics,2,188,No,education -text,
13,1645044193123,16/02/2022 20:43:13,1645044192776,0,16/02/2022 20:43:12,62188,20,questionnaire-e2l7,,19512736,BLIND,5792031,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1440x900,1440x821,,Demographics,2,188,No,Handedness,Right
14,1645044193123,16/02/2022 20:43:13,1645044192776,0,16/02/2022 20:43:12,62188,20,questionnaire-e2l7,,19512736,BLIND,5792031,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1440x900,1440x821,,Demographics,2,188,No,Handedness-quantised,2
15,1645044193123,16/02/2022 20:43:13,1645044192776,0,16/02/2022 20:43:12,62188,20,questionnaire-e2l7,,19512736,BLIND,5792031,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1440x900,1440x821,,Demographics,2,188,No,medical_condition_motor-1,No
16,1645044193123,16/02/2022 20:43:13,1645044192777,0,16/02/2022 20:43:12,62188,20,questionnaire-e2l7,,19512736,BLIND,5792031,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1440x900,1440x821,,Demographics,2,188,No,medical_condition_motor-text,
17,1645044193123,16/02/2022 20:43:13,1645044192777,0,16/02/2022 20:43:12,62188,20,questionnaire-e2l7,,19512736,BLIND,5792031,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1440x900,1440x821,,Demographics,2,188,No,medical_condition_vision-1,No
18,1645044193123,16/02/2022 20:43:13,1645044192777,0,16/02/2022 20:43:12,62188,20,questionnaire-e2l7,,19512736,BLIND,5792031,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1440x900,1440x821,,Demographics,2,188,No,medical_condition_vision-text,
19,1645044193123,16/02/2022 20:43:13,1645044192777,0,16/02/2022 20:43:12,62188,20,questionnaire-e2l7,,19512736,BLIND,5792031,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1440x900,1440x821,,Demographics,2,188,No,cataract_predictors-1,No
20,1645044193123,16/02/2022 20:43:13,1645044192777,0,16/02/2022 20:43:12,62188,20,questionnaire-e2l7,,19512736,BLIND,5792031,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1440x900,1440x821,,Demographics,2,188,No,carer,No
21,1645044193123,16/02/2022 20:43:13,1645044192777,0,16/02/2022 20:43:12,62188,20,questionnaire-e2l7,,19512736,BLIND,5792031,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1440x900,1440x821,,Demographics,2,188,No,carer-quantised,2
22,1645044193123,16/02/2022 20:43:13,1645044192778,0,16/02/2022 20:43:12,62188,20,questionnaire-e2l7,,19512736,BLIND,5792031,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1440x900,1440x821,,Demographics,2,188,No,carer_completing_onbehalf,No
23,1645044193191,16/02/2022 20:43:13,1645044192778,0,16/02/2022 20:43:12,62188,20,questionnaire-e2l7,,19512736,BLIND,5792031,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1440x900,1440x821,,Demographics,2,188,No,carer_completing_onbehalf-quantised,2
24,1645044193191,16/02/2022 20:43:13,1645044192778,0,16/02/2022 20:43:12,62188,20,questionnaire-e2l7,,19512736,BLIND,5792031,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1440x900,1440x821,,Demographics,2,188,No,END QUESTIONNAIRE,106315
1,1645047365719,16/02/2022 21:36:05,1645047364547,0,16/02/2022 21:36:04,62188,20,questionnaire-e2l7,,19516224,BLIND,5792635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1536x722,,Demographics,2,183,No,BEGIN QUESTIONNAIRE,
2,1645047442798,16/02/2022 21:37:22,1645047441662,0,16/02/2022 21:37:21,62188,20,questionnaire-e2l7,,19516224,BLIND,5792635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x722,,Demographics,2,183,No,sex,Male
3,1645047442877,16/02/2022 21:37:22,1645047441664,0,16/02/2022 21:37:21,62188,20,questionnaire-e2l7,,19516224,BLIND,5792635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x722,,Demographics,2,183,No,sex-quantised,2
4,1645047442877,16/02/2022 21:37:22,1645047441664,0,16/02/2022 21:37:21,62188,20,questionnaire-e2l7,,19516224,BLIND,5792635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x722,,Demographics,2,183,No,height,"5'11"" - 6'0"""
5,1645047442877,16/02/2022 21:37:22,1645047441664,0,16/02/2022 21:37:21,62188,20,questionnaire-e2l7,,19516224,BLIND,5792635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x722,,Demographics,2,183,No,height-quantised,7
6,1645047442877,16/02/2022 21:37:22,1645047441664,0,16/02/2022 21:37:21,62188,20,questionnaire-e2l7,,19516224,BLIND,5792635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x722,,Demographics,2,183,No,weight-unit,metric
7,1645047442877,16/02/2022 21:37:22,1645047441665,0,16/02/2022 21:37:21,62188,20,questionnaire-e2l7,,19516224,BLIND,5792635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x722,,Demographics,2,183,No,weight-first,70
8,1645047442877,16/02/2022 21:37:22,1645047441665,0,16/02/2022 21:37:21,62188,20,questionnaire-e2l7,,19516224,BLIND,5792635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x722,,Demographics,2,183,No,weight-second,
9,1645047442877,16/02/2022 21:37:22,1645047441665,0,16/02/2022 21:37:21,62188,20,questionnaire-e2l7,,19516224,BLIND,5792635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x722,,Demographics,2,183,No,age_in_years ,21
10,1645047442877,16/02/2022 21:37:22,1645047441665,0,16/02/2022 21:37:21,62188,20,questionnaire-e2l7,,19516224,BLIND,5792635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x722,,Demographics,2,183,No,education ,"""A"" or ""AS"" Level"
11,1645047442877,16/02/2022 21:37:22,1645047441665,0,16/02/2022 21:37:21,62188,20,questionnaire-e2l7,,19516224,BLIND,5792635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x722,,Demographics,2,183,No,education -quantised,4
12,1645047442877,16/02/2022 21:37:22,1645047441666,0,16/02/2022 21:37:21,62188,20,questionnaire-e2l7,,19516224,BLIND,5792635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x722,,Demographics,2,183,No,education -text,
13,1645047442877,16/02/2022 21:37:22,1645047441666,0,16/02/2022 21:37:21,62188,20,questionnaire-e2l7,,19516224,BLIND,5792635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x722,,Demographics,2,183,No,Handedness,Right
14,1645047442877,16/02/2022 21:37:22,1645047441667,0,16/02/2022 21:37:21,62188,20,questionnaire-e2l7,,19516224,BLIND,5792635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x722,,Demographics,2,183,No,Handedness-quantised,2
15,1645047442877,16/02/2022 21:37:22,1645047441667,0,16/02/2022 21:37:21,62188,20,questionnaire-e2l7,,19516224,BLIND,5792635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x722,,Demographics,2,183,No,medical_condition_motor-1,No
16,1645047442877,16/02/2022 21:37:22,1645047441667,0,16/02/2022 21:37:21,62188,20,questionnaire-e2l7,,19516224,BLIND,5792635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x722,,Demographics,2,183,No,medical_condition_motor-text,
17,1645047442877,16/02/2022 21:37:22,1645047441667,0,16/02/2022 21:37:21,62188,20,questionnaire-e2l7,,19516224,BLIND,5792635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x722,,Demographics,2,183,No,medical_condition_vision-1,No
18,1645047442877,16/02/2022 21:37:22,1645047441667,0,16/02/2022 21:37:21,62188,20,questionnaire-e2l7,,19516224,BLIND,5792635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x722,,Demographics,2,183,No,medical_condition_vision-text,
19,1645047442877,16/02/2022 21:37:22,1645047441667,0,16/02/2022 21:37:21,62188,20,questionnaire-e2l7,,19516224,BLIND,5792635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x722,,Demographics,2,183,No,cataract_predictors-1,No
20,1645047442877,16/02/2022 21:37:22,1645047441668,0,16/02/2022 21:37:21,62188,20,questionnaire-e2l7,,19516224,BLIND,5792635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x722,,Demographics,2,183,No,carer,No
21,1645047442877,16/02/2022 21:37:22,1645047441668,0,16/02/2022 21:37:21,62188,20,questionnaire-e2l7,,19516224,BLIND,5792635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x722,,Demographics,2,183,No,carer-quantised,2
22,1645047442877,16/02/2022 21:37:22,1645047441668,0,16/02/2022 21:37:21,62188,20,questionnaire-e2l7,,19516224,BLIND,5792635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x722,,Demographics,2,183,No,carer_completing_onbehalf,N/A
23,1645047442957,16/02/2022 21:37:22,1645047441668,0,16/02/2022 21:37:21,62188,20,questionnaire-e2l7,,19516224,BLIND,5792635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x722,,Demographics,2,183,No,carer_completing_onbehalf-quantised,3
24,1645047442957,16/02/2022 21:37:22,1645047441668,0,16/02/2022 21:37:21,62188,20,questionnaire-e2l7,,19516224,BLIND,5792635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x722,,Demographics,2,183,No,END QUESTIONNAIRE,77121
1,1645051944838,16/02/2022 22:52:24,1645051943614,0,16/02/2022 22:52:23,62188,20,questionnaire-e2l7,,19518849,BLIND,5793287,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1536x722,,Demographics,2,178,No,BEGIN QUESTIONNAIRE,
2,1645051981104,16/02/2022 22:53:01,1645051979841,0,16/02/2022 22:52:59,62188,20,questionnaire-e2l7,,19518849,BLIND,5793287,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x722,,Demographics,2,178,No,sex,Female
3,1645051981195,16/02/2022 22:53:01,1645051979842,0,16/02/2022 22:52:59,62188,20,questionnaire-e2l7,,19518849,BLIND,5793287,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x722,,Demographics,2,178,No,sex-quantised,1
4,1645051981195,16/02/2022 22:53:01,1645051979843,0,16/02/2022 22:52:59,62188,20,questionnaire-e2l7,,19518849,BLIND,5793287,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x722,,Demographics,2,178,No,height,"5'9"" - 5'10"""
5,1645051981195,16/02/2022 22:53:01,1645051979843,0,16/02/2022 22:52:59,62188,20,questionnaire-e2l7,,19518849,BLIND,5793287,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x722,,Demographics,2,178,No,height-quantised,6
6,1645051981195,16/02/2022 22:53:01,1645051979843,0,16/02/2022 22:52:59,62188,20,questionnaire-e2l7,,19518849,BLIND,5793287,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x722,,Demographics,2,178,No,weight-unit,metric
7,1645051981195,16/02/2022 22:53:01,1645051979843,0,16/02/2022 22:52:59,62188,20,questionnaire-e2l7,,19518849,BLIND,5793287,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x722,,Demographics,2,178,No,weight-first,68
8,1645051981195,16/02/2022 22:53:01,1645051979843,0,16/02/2022 22:52:59,62188,20,questionnaire-e2l7,,19518849,BLIND,5793287,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x722,,Demographics,2,178,No,weight-second,
9,1645051981195,16/02/2022 22:53:01,1645051979843,0,16/02/2022 22:52:59,62188,20,questionnaire-e2l7,,19518849,BLIND,5793287,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x722,,Demographics,2,178,No,age_in_years ,21
10,1645051981195,16/02/2022 22:53:01,1645051979843,0,16/02/2022 22:52:59,62188,20,questionnaire-e2l7,,19518849,BLIND,5793287,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x722,,Demographics,2,178,No,education ,"""A"" or ""AS"" Level"
11,1645051981195,16/02/2022 22:53:01,1645051979843,0,16/02/2022 22:52:59,62188,20,questionnaire-e2l7,,19518849,BLIND,5793287,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x722,,Demographics,2,178,No,education -quantised,4
12,1645051981195,16/02/2022 22:53:01,1645051979844,0,16/02/2022 22:52:59,62188,20,questionnaire-e2l7,,19518849,BLIND,5793287,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x722,,Demographics,2,178,No,education -text,
13,1645051981195,16/02/2022 22:53:01,1645051979844,0,16/02/2022 22:52:59,62188,20,questionnaire-e2l7,,19518849,BLIND,5793287,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x722,,Demographics,2,178,No,Handedness,Right
14,1645051981195,16/02/2022 22:53:01,1645051979844,0,16/02/2022 22:52:59,62188,20,questionnaire-e2l7,,19518849,BLIND,5793287,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x722,,Demographics,2,178,No,Handedness-quantised,2
15,1645051981195,16/02/2022 22:53:01,1645051979844,0,16/02/2022 22:52:59,62188,20,questionnaire-e2l7,,19518849,BLIND,5793287,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x722,,Demographics,2,178,No,medical_condition_motor-1,No
16,1645051981195,16/02/2022 22:53:01,1645051979844,0,16/02/2022 22:52:59,62188,20,questionnaire-e2l7,,19518849,BLIND,5793287,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x722,,Demographics,2,178,No,medical_condition_motor-text,
17,1645051981195,16/02/2022 22:53:01,1645051979844,0,16/02/2022 22:52:59,62188,20,questionnaire-e2l7,,19518849,BLIND,5793287,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x722,,Demographics,2,178,No,medical_condition_vision-1,No
18,1645051981195,16/02/2022 22:53:01,1645051979844,0,16/02/2022 22:52:59,62188,20,questionnaire-e2l7,,19518849,BLIND,5793287,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x722,,Demographics,2,178,No,medical_condition_vision-text,
